"","date","qbtag","time","starting_quad","treat_id","tree_start","treat_fed","g_temp","g_temp_location","air_temp","living_status","dist_center","angle","ground","open_env","Notes","windspeed","weather","page","obs_num","instar","x","y","x_m","y_m","dist_center_m","bearing","ta","card_travel_direction","segment_dist","m_segment_dist","dist_sum","m_dist_sum","release_time"
"1619",2017-06-24,299,"7:30","NW","Presence","oak","Starved",NA,NA,14.4,1,84,320,0,NA,"",0,"partly cloudy",29,20,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,NA,NA,0,0,0
"1620",2017-06-24,299,"8:00","NW","Presence","oak","Starved",12,"sun",15.1,1,84,320,0,NA,"",0.5,"partly cloudy",29,41,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,0,0,30
"1621",2017-06-24,299,"8:30","NW","Presence","oak","Starved",15.6,"shade",18.7,1,84,320,0,NA,"",0.7,"mostly sunny",30,10,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,0,0,60
"1622",2017-06-24,299,"9:00","NW","Presence","oak","Starved",12.9,"sun",15.8,1,84,320,0,NA,"",0.2,"mostly cloudy",30,30,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,0,0,90
"1623",2017-06-24,299,"9:30","NW","Presence","oak","Starved",14.1,"sun",19.4,1,84,320,0,NA,"",0,"mostly cloudy",30,50,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,0,0,120
"1624",2017-06-24,299,"10:00","NW","Presence","oak","Starved",18.2,"sun",23.6,1,84,320,0,NA,"",0.2,"partly cloudy",31,15,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,0,0,150
"1625",2017-06-24,299,"10:30","NW","Presence","oak","Starved",13.1,"sun",17.3,1,84,312,0,NA,"",0.1,"overcast",31,35,6,-62.4241653401011,56.2069709341441,-19.0268855956628,17.1318847407271,25.6032,226,-134,"SW",11.7190875890131,3.57197789713118,11.7190875890131,3.57197789713118,180
"1626",2017-06-24,299,"11:00","NW","Presence","oak","Starved",13.5,"sun",18.8,1,97,320,0,NA,"",0,"mostly cloudy",32,5,6,-62.3503981395943,74.3063109825409,-19.0044013529484,22.6485635874784,29.5656,0.233518230044618,134.233518230045,"N",18.099490373692,5.51672466590133,29.8185779627051,9.08870256303252,210
"1627",2017-06-24,299,"11:30","NW","Presence","oak","Starved",19.1,"sun",19,1,84,320,1,NA,"on ground",1.5,"partly cloudy",32,25,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,140,139.766481769955,"SE",13,3.9624,42.8185779627051,13.0511025630325,240
"1628",2017-06-24,299,"12:00","NW","Presence","oak","Starved",16.5,"sun",19.3,1,84,312,1,NA,"",5.5,"partly cloudy",32,45,6,-62.4241653401011,56.2069709341441,-19.0268855956628,17.1318847407271,25.6032,226,85.9999999999999,"SW",11.7190875890131,3.57197789713118,54.5376655517182,16.6230804601637,270
"1629",2017-06-24,299,"12:30","NW","Presence","oak","Starved",17,"sun",18.6,1,84,320,1,NA,"",2.6,"partly cloudy",33,7,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,46,-180,"NE",11.7190875890131,3.57197789713118,66.2567531407312,20.1950583572949,300
"1630",2017-06-24,299,"13:00","NW","Presence","oak","Starved",18.1,"sun",24.5,1,84,320,0,NA,"on tree",1,"partly cloudy",33,25,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,66.2567531407312,20.1950583572949,330
"1631",2017-06-24,299,"13:30","NW","Presence","oak","Starved",16.4,"sun",19.1,1,84,320,0,NA,"",3.1,"partly cloudy",33,43,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,66.2567531407312,20.1950583572949,360
"1632",2017-06-24,299,"14:00","NW","Presence","oak","Starved",27.6,"sun",19.9,1,84,320,0,NA,"",1.2,"partly sunny",34,11,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,66.2567531407312,20.1950583572949,390
"1633",2017-06-24,299,"14:30","NW","Presence","oak","Starved",17.7,"sun",22.2,1,84,320,0,NA,"",3.1,"mostly sunny",34,27,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,66.2567531407312,20.1950583572949,420
"1634",2017-06-24,299,"15:00","NW","Presence","oak","Starved",30.2,"sun",21,1,84,320,0,NA,"",1,"partly sunny",34,43,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,66.2567531407312,20.1950583572949,450
"1635",2017-06-24,299,"15:30","NW","Presence","oak","Starved",19.3,"sun",23.1,1,84,320,0,NA,"",1.2,"partly sunny",34,59,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,66.2567531407312,20.1950583572949,480
"1636",2017-06-24,299,"16:00","NW","Presence","oak","Starved",21.4,"sun",23.7,1,84,320,0,NA,"",0,"mostly sunny",35,12,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,66.2567531407312,20.1950583572949,510
"1637",2017-06-24,299,"16:30","NW","Presence","oak","Starved",30.4,"sun",23,1,84,320,0,NA,"",1.7,"mostly sunny",35,24,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,66.2567531407312,20.1950583572949,540
"1638",2017-06-24,299,"17:00","NW","Presence","oak","Starved",26.2,"sun",26.6,1,84,320,0,NA,"",1.9,"sunny",35,36,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,66.2567531407312,20.1950583572949,570
"1639",2017-06-25,101,"7:30","NE","Presence","oak","Starved",10.3,"sun",15.3,1,97,40,0,NA,"",0,"overcast",36,4,6,62.3503981395943,74.3063109825409,19.0044013529483,22.6485635874785,29.5656,NA,NA,NA,NA,NA,0,0,0
"1640",2017-06-25,101,"8:00","NE","Presence","oak","Starved",11,"sun",20.6,1,97,40,0,NA,"",0,"mostly cloudy",36,21,6,62.3503981395943,74.3063109825409,19.0044013529483,22.6485635874785,29.5656,NA,NA,NA,0,0,0,0,30
"1641",2017-06-25,102,"7:30","SW","Presence","aspen","Fed",10.2,"sun",17,1,64,212,0,NA,"",2.6,"overcast",36,12,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,NA,NA,0,0,0
"1642",2017-06-25,102,"8:00","SW","Presence","aspen","Fed",13.3,"sun",17.2,1,64,212,1,NA,"on ground",0,"mostly cloudy",36,28,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,30
"1643",2017-06-25,102,"8:30","SW","Presence","aspen","Fed",13.7,"sun",15.4,1,64,212,1,NA,"",1.8,"mostly cloudy",36,44,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,60
"1644",2017-06-25,102,"9:00","SW","Presence","aspen","Fed",12.9,"sun",14.4,1,64,212,1,NA,"",2.3,"overcast",37,3,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,90
"1645",2017-06-25,102,"9:30","SW","Presence","aspen","Fed",12.8,"sun",14.5,1,64,212,1,NA,"",4.6,"overcast",37,19,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,120
"1646",2017-06-25,102,"10:00","SW","Presence","aspen","Fed",12.7,"sun",15,1,64,212,1,NA,"",3.6,"overcast",37,34,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,150
"1647",2017-06-25,102,"10:30","SW","Presence","aspen","Fed",12.8,"sun",16.3,1,64,212,1,NA,"",0,"overcast",37,49,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,180
"1648",2017-06-25,102,"11:00","SW","Presence","aspen","Fed",15.4,"sun",16.4,1,64,212,1,NA,"",2.2,"overcast",38,10,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,210
"1649",2017-06-25,102,"11:30","SW","Presence","aspen","Fed",14.1,"sun",16.3,1,64,212,1,NA,"",2.3,"overcast",38,25,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,240
"1650",2017-06-25,102,"12:00","SW","Presence","aspen","Fed",12.8,"sun",14.8,1,64,212,1,NA,"",1,"overcast",41,9,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,270
"1651",2017-06-25,102,"12:30","SW","Presence","aspen","Fed",18.8,"sun",17.9,1,64,212,1,NA,"",0,"overcast",35,45,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,300
"1652",2017-06-25,102,"13:00","SW","Presence","aspen","Fed",17.5,"sun",19.1,1,64,212,1,NA,"",0.3,"overcast",38,40,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,330
"1653",2017-06-25,102,"13:30","SW","Presence","aspen","Fed",18.2,"sun",17.4,1,64,212,1,NA,"",1,"overcast",39,10,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,360
"1654",2017-06-25,102,"14:00","SW","Presence","aspen","Fed",15.2,"sun",17.6,1,64,212,1,NA,"",1,"overcast",39,25,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,390
"1655",2017-06-25,102,"14:30","SW","Presence","aspen","Fed",15.3,"sun",18.5,1,64,212,1,NA,"",2,"overcast",39,40,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,420
"1656",2017-06-25,102,"15:00","SW","Presence","aspen","Fed",16.3,"sun",18.7,1,64,212,1,NA,"",4.3,"overcast",39,55,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,450
"1657",2017-06-25,102,"15:30","SW","Presence","aspen","Fed",10.6,"sun",13.5,1,64,212,1,NA,"",1.9,"overcast",41,24,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,480
"1658",2017-06-25,102,"16:00","SW","Presence","aspen","Fed",13.2,"sun",14.9,1,64,212,1,NA,"",0,"overcast",41,40,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,510
"1659",2017-06-25,102,"16:30","SW","Presence","aspen","Fed",16.4,"sun",17.2,1,64,212,1,NA,"",0,"overcast",41,54,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,540
"1660",2017-06-25,102,"17:00","SW","Presence","aspen","Fed",14.8,"shade",17.3,1,64,212,1,NA,"",NA,"sunny",42,14,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,570
"1661",2017-06-25,103,"7:30","NW","Absence",NA,"Fed",11.3,"sun",17.1,1,84,320,1,1,"",2.2,"overcast",36,14,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,NA,NA,0,0,0
"1662",2017-06-25,103,"8:00","NW","Absence",NA,"Fed",13,"sun",17.2,1,84,320,1,1,"",0.2,"mostly cloudy",36,30,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,0,0,30
"1663",2017-06-25,103,"8:30","NW","Absence",NA,"Fed",16.5,"sun",16,1,84,320,1,1,"",0,"mostly cloudy",36,46,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,0,0,60
"1664",2017-06-25,103,"9:00","NW","Absence",NA,"Fed",13.7,"sun",14,1,84,320,1,1,"",1.8,"overcast",37,5,6,-53.9941592136693,64.3477332219941,-16.4574197283264,19.6131890860638,25.6032,NA,NA,NA,0,0,0,0,90
"1665",2017-06-25,103,"9:30","NW","Absence",NA,"Fed",16.6,"sun",15,1,84,312,1,1,"",0,"overcast",37,21,6,-62.4241653401011,56.2069709341441,-19.0268855956628,17.1318847407271,25.6032,226,-134,"SW",11.7190875890131,3.57197789713118,11.7190875890131,3.57197789713118,120
"1666",2017-06-25,103,"10:00","NW","Absence",NA,"Fed",18.3,"sun",14.9,1,78,320,1,1,"",0,"overcast",37,36,6,-50.1374335555501,59.7514665632803,-15.2818897477317,18.2122470084878,23.7744,73.9081242990363,-152.091875700964,"E",12.7877764764037,3.89771427000784,24.5068640654167,7.46969216713902,150
"1667",2017-06-25,103,"10:30","NW","Absence",NA,"Fed",15.1,"sun",16.8,1,78,320,1,1,"",0,"overcast",37,51,6,-50.1374335555501,59.7514665632803,-15.2818897477317,18.2122470084878,23.7744,NA,NA,NA,0,0,24.5068640654167,7.46969216713902,180
"1668",2017-06-25,103,"11:00","NW","Absence",NA,"Fed",17.3,"sun",17,1,78,320,1,1,"",0.4,"overcast",38,12,6,-50.1374335555501,59.7514665632803,-15.2818897477317,18.2122470084878,23.7744,NA,NA,NA,0,0,24.5068640654167,7.46969216713902,210
"1669",2017-06-25,103,"11:30","NW","Absence",NA,"Fed",17.3,"sun",17.2,1,77,316,1,1,"",0,"overcast",38,27,6,-53.4886945253428,55.3891646260761,-16.3033540913245,16.882617378028,23.4696,217.532631232502,-142.467368767498,"SW",5.50096612232717,1.67669447408532,30.0078301877439,9.14638664122434,240
"1670",2017-06-25,103,"12:00","NW","Absence",NA,"Fed",15.3,"sun",15.1,1,78,318,1,1,"",1,"overcast",41,13,6,-52.1921872959909,57.9652963872367,-15.908178687818,17.6678223388298,23.7744,26.7150495478331,169.182418315331,"NE",2.88398783746088,0.879039492858075,32.8918180252048,10.0254261340824,270
"1671",2017-06-25,103,"12:30","NW","Absence",NA,"Fed",25.3,"sun",20.4,1,78,318,1,1,"",0,"overcast",35,49,6,-52.1921872959909,57.9652963872367,-15.908178687818,17.6678223388298,23.7744,NA,NA,NA,0,0,32.8918180252048,10.0254261340824,300
"1672",2017-06-25,103,"13:00","NW","Absence",NA,"Fed",24.8,"sun",20,1,83,320,1,1,"",0.3,"overcast",38,42,6,-53.3513716039828,63.5816887788752,-16.261498064894,19.3796987398011,25.2984,348.338298372967,-11.6617016270327,"N",5.73476867508606,1.74795749216623,38.6265867002908,11.7733836262486,330
"1673",2017-06-25,103,"13:30","NW","Absence",NA,"Fed",21.2,"sun",18.3,1,78,314,1,1,"",0.3,"overcast",39,12,6,-56.1085044264148,54.1833528958018,-17.1018721491712,16.5150859626404,23.7744,196.349786109473,-151.988512263494,"S",9.79441160925945,2.98533665850228,48.4209983095503,14.7587202847509,360
"1674",2017-06-25,103,"14:00","NW","Absence",NA,"Fed",21.3,"sun",18,1,78,314,1,1,"",1.2,"overcast",39,27,6,-56.1085044264148,54.1833528958018,-17.1018721491712,16.5150859626404,23.7744,NA,NA,NA,0,0,48.4209983095503,14.7587202847509,390
"1675",2017-06-25,103,"14:30","NW","Absence",NA,"Fed",21.2,"sun",19.3,1,78,314,1,1,"",1.6,"overcast",39,42,6,-56.1085044264148,54.1833528958018,-17.1018721491712,16.5150859626404,23.7744,NA,NA,NA,0,0,48.4209983095503,14.7587202847509,420
"1676",2017-06-25,103,"15:00","NW","Absence",NA,"Fed",23.3,"sun",18.8,1,78,314,1,1,"",2.2,"overcast",40,1,6,-56.1085044264148,54.1833528958018,-17.1018721491712,16.5150859626404,23.7744,NA,NA,NA,0,0,48.4209983095503,14.7587202847509,450
"1677",2017-06-25,103,"15:30","NW","Absence",NA,"Fed",12.6,"sun",13.3,1,78,314,1,1,"",1.9,"overcast",41,28,6,-56.1085044264148,54.1833528958018,-17.1018721491712,16.5150859626404,23.7744,NA,NA,NA,0,0,48.4209983095503,14.7587202847509,480
"1678",2017-06-25,103,"16:00","NW","Absence",NA,"Fed",14.7,"sun",14.6,1,78,314,1,1,"",0,"overcast",41,43,6,-56.1085044264148,54.1833528958018,-17.1018721491712,16.5150859626404,23.7744,NA,NA,NA,0,0,48.4209983095503,14.7587202847509,510
"1679",2017-06-25,103,"16:30","NW","Absence",NA,"Fed",19.1,"sun",17.3,1,78,314,1,1,"",NA,"overcast",42,2,6,-56.1085044264148,54.1833528958018,-17.1018721491712,16.5150859626404,23.7744,NA,NA,NA,0,0,48.4209983095503,14.7587202847509,540
"1680",2017-06-25,103,"17:00","NW","Absence",NA,"Fed",17.6,"sun",17.3,1,78,314,1,1,"",NA,"sunny",42,16,6,-56.1085044264148,54.1833528958018,-17.1018721491712,16.5150859626404,23.7744,NA,NA,NA,0,0,48.4209983095503,14.7587202847509,570
"1681",2017-06-25,104,"7:30","SW","Presence","oak","Fed",9.7,"sun",17,1,64,212,0,NA,"",2.6,"overcast",36,13,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,NA,NA,0,0,0
"1682",2017-06-25,104,"8:00","SW","Presence","oak","Fed",11.5,"sun",17.2,1,64,212,0,NA,"",0,"mostly cloudy",36,29,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,30
"1683",2017-06-25,104,"8:30","SW","Presence","oak","Fed",12.8,"sun",15.4,1,64,212,0,NA,"",1.8,"mostly cloudy",36,45,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,60
"1684",2017-06-25,104,"9:00","SW","Presence","oak","Fed",11.7,"sun",14.4,1,64,212,0,NA,"",2.3,"overcast",37,4,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,90
"1685",2017-06-25,104,"9:30","SW","Presence","oak","Fed",12.5,"sun",14.5,1,64,212,0,NA,"",4.6,"overcast",37,20,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,120
"1686",2017-06-25,104,"10:00","SW","Presence","oak","Fed",12.1,"sun",15,1,64,212,0,NA,"",3.6,"overcast",37,35,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,150
"1687",2017-06-25,104,"10:30","SW","Presence","oak","Fed",12.2,"sun",16.3,1,64,212,0,NA,"",0,"overcast",37,50,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,180
"1688",2017-06-25,104,"11:00","SW","Presence","oak","Fed",13.8,"sun",16.4,1,64,212,0,NA,"",2.2,"overcast",38,11,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,210
"1689",2017-06-25,104,"11:30","SW","Presence","oak","Fed",13.7,"sun",16.3,1,64,212,0,NA,"",2.3,"overcast",38,26,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,240
"1690",2017-06-25,104,"12:00","SW","Presence","oak","Fed",11.8,"sun",14.8,1,64,212,0,NA,"",1,"overcast",41,10,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,270
"1691",2017-06-25,104,"12:30","SW","Presence","oak","Fed",20.9,"sun",17.9,1,64,212,0,NA,"",0,"overcast",35,46,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,300
"1692",2017-06-25,104,"13:00","SW","Presence","oak","Fed",21.4,"sun",19.1,1,64,212,0,NA,"",0.3,"overcast",38,41,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,330
"1693",2017-06-25,104,"13:30","SW","Presence","oak","Fed",16.1,"sun",17.4,1,64,212,0,NA,"",1,"overcast",39,11,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,360
"1694",2017-06-25,104,"14:00","SW","Presence","oak","Fed",15.1,"sun",17.6,1,64,212,0,NA,"",1,"overcast",39,26,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,390
"1695",2017-06-25,104,"14:30","SW","Presence","oak","Fed",17,"sun",18.5,1,64,212,0,NA,"",2,"overcast",39,41,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,420
"1696",2017-06-25,104,"15:00","SW","Presence","oak","Fed",17.1,"sun",18.7,1,64,212,0,NA,"",4.3,"overcast",39,56,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,450
"1697",2017-06-25,104,"15:30","SW","Presence","oak","Fed",10.1,"sun",13.5,1,64,212,0,NA,"",1.9,"overcast",41,25,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,480
"1698",2017-06-25,104,"16:00","SW","Presence","oak","Fed",12.6,"sun",14.9,1,64,212,0,NA,"",0,"overcast",41,41,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,510
"1699",2017-06-25,104,"16:30","SW","Presence","oak","Fed",16.2,"sun",17.2,1,64,212,0,NA,"",0,"overcast",41,55,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,540
"1700",2017-06-25,104,"17:00","SW","Presence","oak","Fed",21.1,"sun",17.3,1,64,212,0,NA,"",NA,"sunny",42,15,5,-33.9148329109251,-54.2750781540113,-10.33724107125,-16.5430438213426,19.5072,NA,NA,NA,0,0,0,0,570
"1701",2017-06-25,105,"7:30","SE","Absence",NA,"Fed",10.8,"sun",17,1,102,140,1,0,"",2.6,"overcast",36,7,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,NA,NA,0,0,0
"1702",2017-06-25,105,"8:00","SE","Absence",NA,"Fed",10.6,"sun",15,1,102,140,1,0,"",1.5,"mostly cloudy",36,23,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,30
"1703",2017-06-25,105,"8:30","SE","Absence",NA,"Fed",13.5,"sun",15.6,1,102,140,1,0,"",3,"mostly cloudy",36,39,6,65.564336188027,-78.1365331981358,19.9840096701106,-23.8160153187918,31.0896,NA,NA,NA,0,0,0,0,60
"1704",2017-06-25,105,"9:00","SE","Absence",NA,"Fed",14.4,"sun",15.9,1,100,134,1,0,"",2.4,"overcast",36,55,6,71.9339800338651,-69.4658370458997,21.9254771143221,-21.1731871315902,30.48,36.3016494591586,36.3016494591586,"NE",10.7588723613222,3.27930429573102,10.7588723613222,3.27930429573102,90
"1705",2017-06-25,105,"9:30","SE","Absence",NA,"Fed",15.3,"sun",15.1,1,100,134,1,0,"",3.2,"overcast",37,14,6,71.9339800338651,-69.4658370458997,21.9254771143221,-21.1731871315902,30.48,NA,NA,NA,0,0,10.7588723613222,3.27930429573102,120
"1706",2017-06-25,105,"10:00","SE","Absence",NA,"Fed",15.8,"sun",15.9,1,100,134,1,0,"",4.1,"overcast",37,29,6,71.9339800338651,-69.4658370458997,21.9254771143221,-21.1731871315902,30.48,NA,NA,NA,0,0,10.7588723613222,3.27930429573102,150
"1707",2017-06-25,105,"10:30","SE","Absence",NA,"Fed",17.2,"sun",17.1,1,100,134,1,0,"",2.1,"overcast",37,44,6,71.9339800338651,-69.4658370458997,21.9254771143221,-21.1731871315902,30.48,NA,NA,NA,0,0,10.7588723613222,3.27930429573102,180
"1708",2017-06-25,105,"11:00","SE","Absence",NA,"Fed",22.3,"sun",17.6,1,90,136,1,0,"",1.2,"overcast",38,5,6,62.5192533413097,-64.7405820304786,19.0558684184312,-19.7329294028899,27.432,296.652092487404,-63.3479075125963,"NW",10.5339979901402,3.21076258739472,21.2928703514624,6.49006688312574,210
"1709",2017-06-25,105,"11:30","SE","Absence",NA,"Fed",18.5,"sun",17.2,1,100,134,1,0,"",2.3,"overcast",38,20,6,71.9339800338651,-69.4658370458997,21.9254771143221,-21.1731871315902,30.48,116.652092487404,-180,"SE",10.5339979901402,3.21076258739472,31.8268683416026,9.70082947052046,240
"1710",2017-06-25,105,"12:00","SE","Absence",NA,"Fed",15.2,"sun",15.5,1,100,134,1,0,"",1,"overcast",41,5,6,71.9339800338651,-69.4658370458997,21.9254771143221,-21.1731871315902,30.48,NA,NA,NA,0,0,31.8268683416026,9.70082947052046,270
"1711",2017-06-25,105,"12:30","SE","Absence",NA,"Fed",25.5,"sun",19.1,1,90,138,1,0,"",4.3,"overcast",35,41,6,60.2217545722973,-66.8830342929655,18.3555907936362,-20.3859488524959,27.432,282.435940118341,-77.5640598816593,"W",11.9936272796499,3.6556575948373,43.8204956212525,13.3564870653578,300
"1712",2017-06-25,105,"13:00","SE","Absence",NA,"Fed",21.9,"sun",22,1,90,136,1,0,"",0,"overcast",38,35,6,62.5192533413097,-64.7405820304786,19.0558684184312,-19.7329294028899,27.432,47,124.564059881659,"NE",3.141433158711,0.957508826775113,46.9619287799635,14.3139958921329,330
"1713",2017-06-25,105,"13:30","SE","Absence",NA,"Fed",23.6,"sun",20,1,90,134,1,0,"",1.4,"overcast",39,5,6,64.7405820304786,-62.5192533413098,19.7329294028899,-19.0558684184312,27.432,45.0000000000001,-1.9999999999999,"NE",3.14143315871103,0.957508826775123,50.1033619386745,15.271504718908,360
"1714",2017-06-25,105,"14:00","SE","Absence",NA,"Fed",25.2,"sun",19.6,1,96,132,1,0,"",1,"overcast",39,20,6,71.3419032458299,-64.2365382104504,21.7450121093289,-19.5792968465453,29.2608,104.58186900391,59.58186900391,"E",6.82103431379919,2.07905125884599,56.9243962524737,17.350555977754,390
"1715",2017-06-25,105,"14:30","SE","Absence",NA,"Fed",21,"sun",22.8,1,90,134,1,0,"",1.4,"overcast",39,35,6,64.7405820304786,-62.5192533413098,19.7329294028899,-19.0558684184312,27.432,284.58186900391,180,"W",6.82103431379919,2.07905125884599,63.7454305662729,19.4296072366,420
"1716",2017-06-25,105,"15:00","SE","Absence",NA,"Fed",22.4,"sun",19.1,1,96,132,1,0,"",5,"overcast",39,50,6,71.3419032458299,-64.2365382104504,21.7450121093289,-19.5792968465453,29.2608,104.58186900391,-180,"E",6.82103431379919,2.07905125884599,70.5664648800721,21.508658495446,450
"1717",2017-06-25,105,"15:30","SE","Absence",NA,"Fed",12.8,"sun",16.7,1,97,138,1,0,"",1.9,"overcast",41,20,6,64.9056688168093,-72.0850480713072,19.7832478553635,-21.9715226521344,29.5656,219.353744557719,114.771875553809,"SW",10.1500847612854,3.09374583523978,80.7165496413575,24.6024043306858,480
